285,560
286,18
289,10
289,165
290,5
291,6
293,9
295,11
297,6
298,135
299,75
300,17
300,15
301,8
301,23
301,550
302,9
302,570
303,9
306,15
307,40
309,48
309,8
309,17
310,155
311,11
311,1920
311,35
311,43
311,28
312,12
312,14
315,25
316,18
317,12
318,34
318,10
318,19
318,15
320,195
320,195
320,15
321,10
321,9
323,26
324,6
325,4
325,55
325,9
326,65
330,42
331,930
334,13
334,930
335,10
336,34
337,24
337,210
339,14
339,1020
340,60
341,20
342,7
344,12
346,1440
347,7
350,25
350,15
350,320
351,14
351,18
352,9
353,7
353,70
354,30
355,18
357,10
357,12
358,9
362,34
364,28
365,41
365,530
366,8
368,9
370,39
372,6
376,7
377,17
380,620
380,14
381,16
382,9
384,13
385,11
385,11
387,65
387,390
388,11
388,21
388,23
390,670
390,20
391,22
391,11
393,15
393,870
394,14
398,18
400,18
401,14
401,9
402,80
402,720
404,7
405,85
408,28
410,10
410,10
412,9
412,490
413,12
415,5
416,8
416,8
418,7
422,7
423,75
424,380
425,8
426,6
429,9
430,560
431,7
432,15
432,25
433,12
436,12
437,11
443,7
443,10
444,8
448,20
449,25
451,990
452,90
453,24
453,30
455,380
455,5
457,14
464,11
464,1220
466,870
467,12
468,230
470,18
470,5
471,380
472,8
472,22
472,17
474,15
475,12
477,8
477,36
478,710
479,50
480,6
480,650
481,23
481,18
482,8
488,19
491,8
493,160
495,48
497,45
498,9
498,21
500,165
503,550
503,9
504,670
506,8
507,9
508,19
511,10
514,10
515,33
516,5
517,5
517,70
519,19
524,11
526,6
527,12
528,21
529,10
532,16
535,10
538,12
539,13
541,6
543,14
545,9
545,12
546,10
547,18
547,12
548,8
553,5
554,28
555,15
556,16
557,11
558,6
559,22
559,12
563,15
566,70
570,35
580,12
581,18
582,5
583,165
591,8
592,4
593,8
594,22
597,20
598,24
600,60
602,22
603,30
606,8
607,6
610,12
611,4
615,75
616,28
618,120
619,3
619,7
619,9
620,5
620,9
623,5
623,5
623,11
624,25
624,220
624,8
625,47
626,18
634,65
636,38
640,9
643,12
643,12
645,27
646,19
647,34
647,12
649,9
650,15
651,17
656,10
657,38
661,16
662,11
663,17
667,80
672,42
675,12
676,8
677,9
680,14
681,16
683,12
685,31
686,18
686,16
691,15
691,185
700,4
701,28
703,9
703,7
705,35
705,21
708,26
708,60
709,11
710,18
713,12
714,10
714,5
717,8
718,220
725,14
725,280
734,5
734,210
738,240
741,16
741,195
744,6
744,7
745,145
747,230
748,6
749,9
752,30
756,9
766,8
766,95
768,10
769,9
769,7
773,9
774,18
774,11
777,4
779,37
780,25
782,100
787,8
788,34
791,6
792,36
796,5
805,21
806,10
811,11
815,7
821,34
821,35
822,20
822,4
841,22
845,22
849,6
854,30
857,16
858,3
863,3
866,8
868,10
869,23
877,40
879,18
880,10
880,13
881,17
883,7
884,55
885,7
886,11
892,5
893,24
894,540
899,7
900,11
910,8
911,12
915,18
916,14
919,23
919,115
921,36
921,20
922,6
925,17
925,13
927,10
933,8
934,75
938,70
939,7
944,14
948,21
949,40
950,9
957,6
959,11
960,70
961,11
961,18
961,300
961,60
963,15
963,8
965,25
966,7
966,17
968,7
968,27
970,50
970,22
974,8
978,15
982,70
984,5
987,10
989,5
991,11
992,620
994,6
997,6
1003,20
1011,23
1014,22
1014,11
1017,8
1023,6
1026,26
1028,27
1029,9
1030,35
1033,8
1033,7
1036,20
1037,48
1039,130
1045,23
1046,12
1047,10
1053,30
1061,16
1062,22
1063,22
1063,10
1063,14
1066,30
1069,16
1069,12
1073,9
1079,9
1082,6
1083,6
1083,20
1090,380
1094,40
1095,14
1098,10
1113,650
1116,30
1119,3
1127,10
1129,29
1131,24
1135,3
1142,10
1144,6
1145,14
1145,4
1145,5
1146,110
1148,70
1149,4
1151,28
1151,4
1153,5
1154,20
1155,13
1156,8
1158,6
1164,18
1165,12
1166,10
1167,10
1167,5
1171,3
1171,5
1176,7
1176,65
1182,17
1191,65
1192,30
1195,6
1200,8
1207,7
1210,35
1220,20
1228,4
1241,26
1241,17
1268,4
1274,8
1276,15
1279,23
1285,29
1289,17
1289,7
1291,29
1292,6
1294,10
1294,4
1295,95
1309,22
1338,4
1345,47
1348,2
1352,16
1367,22
1369,6
1371,19
1375,36
1383,5
1389,10
1397,45
1406,12
1407,21
1426,160
1429,37
1431,17
1435,9
1437,12
1444,10
1453,15
1453,12
1463,12
1468,4
1490,8
1492,18
1493,7
1499,8
1502,16
1507,31
1510,17
1515,6
1516,36
1529,28
1535,125
1540,75
1543,8
1554,2220
1557,7
1566,16
1573,7
1586,6
1587,20
1589,6
1589,12
1594,7
1608,390
1620,12
1621,7
1622,10
1625,29
1631,27
1636,7
1643,17
1649,145
1649,21
1671,12
1671,8
1684,22
1688,10
1691,37
1698,5
1715,18
1723,29
1727,9
1731,9
1739,280
1743,15
1747,21
1748,8
1748,60
1758,18
1791,27
1798,21
1806,8
1816,15
1818,8
1834,11
1836,22
1837,13
1838,13
1841,55
1861,105
1864,55
1864,26
1873,12
1895,26
1901,42
1903,23
1915,14
1918,13
1921,39
1924,22
1931,25
1934,18
1942,80
1950,11
1952,32
1968,14
1997,16
2002,5
2031,6
2043,27
2072,9
2078,7
2085,14
2088,12
2092,11
2100,35
2105,30
2109,8
2143,7
2143,22
2162,26
2184,13
2210,10
2218,10
2220,8
2225,180
2259,49
2261,130
2265,15
2275,16
2315,17
2328,23
2344,10
2345,4
2347,14
2347,22
2368,23
2371,29
2374,8
2420,80
2425,7
2434,95
2460,8
2471,20
2501,14
2503,3
2512,16
2513,22
2558,55
2573,10
2575,13
2576,15
2590,130
2601,47
2606,32
2646,21
2655,16
2658,8
2663,26
2665,10
2666,23
2683,26
2686,17
2699,18
2701,29
2701,65
2710,10
2721,44
2724,45
2724,28
2724,36
2728,55
2738,100
2739,15
2771,21
2776,9
2776,25
2781,7
2803,13
2862,11
2870,115
2878,41
2882,14
2906,18
2948,21
2968,11
3009,55
3013,29
3048,25
3055,9
3080,14
3094,17
3100,10
3104,16
3116,13
3153,31
3187,18
3205,24
3217,14
3229,25
3238,16
3240,13
3246,7
3259,15
3263,8
3274,17
3278,14
3293,8
3306,21
3307,39
3318,60
3356,25
3369,95
3371,13
3420,55
3467,10
3481,220
3490,20
3496,240
3510,10
3518,28
3529,26
3538,17
3548,16
3564,15
3626,5
3645,20
3655,17
3663,11
3694,19
3739,24
3811,21
3850,18
3860,23
3882,40
3924,11
3949,14
3979,8
3991,33
4014,35
4022,25
4050,29
4053,15
4063,14
4064,12
4065,6
4070,25
4081,11
4182,80
4238,29
4254,20
4272,19
4402,12
4423,75
4431,6
4450,19
4472,5
4481,4
4493,13
4498,11
4526,65
4547,7
4548,7
4597,23
4663,7
4666,7
4676,8
4679,9
4743,13
4810,16
4850,23
4867,17
4940,17
4955,12
4962,15
4966,36
5017,75
5130,6
5155,8
5155,7
5158,26
5232,19
5263,8
5266,6
5277,14
5351,13
5411,49
5432,29
5486,15
5559,9
5591,12
5654,25
5698,19
5701,75
5732,4
5757,25
5767,9
5771,10
5775,12
5792,47
5798,11
5809,9
5903,15
5967,27
6013,23
6022,6
6034,11
6094,6
6134,13
6135,29
6149,8
6164,11
6170,160
6172,65
6210,16
6247,34
6254,6
6389,6
6489,8
6581,12
6583,55
6634,23
6666,11
6677,38
6774,25
7005,14
7128,65
7149,10
7219,7
7487,9
7589,19
7629,12
7694,25
7803,10
7812,16
7992,9
8017,23
8165,10
8431,24
8471,23
8682,8
8777,31
8835,12
8885,18
8935,20
8958,14
8988,11
9007,11
9372,25
9402,16
9432,7
9433,12
9510,36
9530,36
9563,24
9664,19
9746,9
9778,14
9855,19
9868,43
9878,8
10048,8
10342,5
10747,17
10779,80
10868,11
10904,8
10936,5
10994,24
11027,80
11109,7
11388,13
11466,9
11783,65
11786,19
11808,18
11859,8
11879,16
11938,19
11979,12
12206,7
12536,16
12725,15
12972,10
13031,7
13457,26
13790,38
13984,55
14060,6
14844,17
15194,11
15246,10
15380,9
15863,14
16752,7
17019,22
18449,8
18582,9
19076,8
19216,8
20550,19
24276,7
25935,9
