338,100
338,7
341,10
342,11
343,120
343,26
344,26
346,16
349,55
349,47
350,35
350,16
351,70
351,14
355,145
355,17
359,5
360,17
361,80
364,12
368,27
371,22
374,1880
374,30
377,750
378,28
378,28
379,10
381,11
381,14
384,39
388,13
389,48
390,31
390,22
390,5
390,22
393,10
394,8
394,23
394,16
396,10
396,22
396,40
400,8
400,17
409,30
409,15
412,115
412,10
414,26
417,26
418,12
418,10
421,30
423,60
424,26
426,50
428,34
431,12
432,10
433,12
435,41
435,13
436,310
436,12
441,6
445,10
445,28
445,8
447,35
449,9
452,15
455,12
458,12
461,11
463,22
465,37
467,14
471,10
477,10
477,3500
479,13
480,25
480,9
485,11
486,8
487,165
487,35
490,10
490,14
495,13
496,160
497,155
501,55
501,28
504,95
511,220
517,75
519,8
522,35
530,14
533,14
544,13
545,7
546,33
548,19
552,21
553,20
554,13
558,6
558,19
558,180
560,60
562,135
567,18
569,130
573,15
576,80
577,9
578,10
582,310
586,85
587,85
591,44
592,16
603,15
604,15
607,6
611,27
613,280
620,20
623,55
623,24
624,27
626,17
635,26
636,8
637,8
642,17
645,11
650,29
653,21
655,14
656,310
657,25
658,7
659,380
661,29
662,21
666,40
669,6
676,11
677,230
678,60
685,7
689,25
691,11
694,14
695,13
695,18
698,29
698,320
704,15
705,90
705,8
711,14
725,490
725,9
726,23
726,17
731,55
731,9
733,23
736,16
742,12
742,50
744,18
747,990
753,1080
756,40
760,6
762,8
769,70
772,660
778,25
784,6
787,20
787,11
792,20
793,12
794,13
797,9
803,195
803,195
808,25
810,6
812,47
814,16
815,880
821,47
834,760
839,145
843,720
852,12
854,4
878,2780
881,18
888,1200
890,8
890,12
891,550
899,39
902,25
906,4
907,6
910,560
910,1780
920,7
925,340
928,530
929,35
936,12
936,560
940,24
940,65
946,9
949,17
951,14
955,1400
956,210
960,8
965,2070
965,570
972,185
974,380
977,80
981,11
981,7
984,8
985,13
995,16
1010,240
1013,14
1015,21
1018,11
1018,29
1021,9
1022,21
1022,24
1027,32
1035,9
1036,24
1040,14
1045,9
1045,155
1060,22
1061,9
1064,33
1065,19
1077,14
1080,380
1082,2080
1087,18
1087,11
1087,29
1089,16
1090,650
1093,11
1113,18
1116,8
1116,23
1121,21
1121,23
1125,105
1125,15
1128,870
1129,23
1133,25
1134,620
1140,7
1142,20
1147,12
1150,19
1153,17
1165,420
1165,990
1176,6
1176,360
1177,670
1192,11
1206,16
1212,27
1214,20
1217,1080
1217,1220
1228,23
1231,25
1232,55
1242,240
1244,710
1247,17
1251,38
1253,165
1256,220
1258,29
1264,280
1279,23
1311,11
1311,230
1322,95
1352,15
1366,28
1375,19
1390,45
1409,70
1420,13
1439,1120
1464,10
1471,19
1476,28
1477,49
1482,10
1504,920
1506,670
1507,45
1508,47
1511,5
1516,390
1522,7
1525,115
1537,820
1549,24
1550,10
1557,160
1570,25
1570,36
1580,195
1582,860
1583,32
1585,540
1588,11
1613,1020
1619,5
1639,10
1642,300
1642,740
1651,25
1652,42
1653,37
1658,16
1659,11
1664,800
1674,930
1677,240
1695,24
1699,950
1704,115
1715,930
1726,110
1733,145
1735,25
1746,55
1748,75
1749,460
1772,95
1772,550
1796,1920
1801,1440
1821,17
1861,36
1877,8
1890,100
1910,55
1912,16
1924,29
1930,31
1938,24
1970,29
1972,280
1990,7
1990,80
2003,210
2013,80
2057,34
2062,650
2090,380
2094,65
2104,9
2170,6
2173,9
2188,14
2190,65
2197,7
2215,13
2221,26
2225,8
2230,7
2292,12
2340,49
2346,14
2360,17
2394,18
2403,9
2415,25
2420,19
2433,8
2448,10
2460,11
2507,870
2507,180
2515,29
2523,19
2623,8
2631,9
2635,8
2651,8
2657,20
2678,125
2707,620
2733,15
2778,380
2778,130
2782,19
2795,55
2805,65
2815,75
2855,60
2936,36
2938,19
2945,23
2960,130
2995,95
3012,80
3038,43
3060,19
3098,7
3138,10
3175,23
3281,38
3297,18
3400,16
3437,75
3456,8
3516,55
3517,26
3653,75
3703,65
3729,390
3772,36
3816,160
4490,80
4496,220
4594,22
5352,65
5710,2220
