37.3,11
37.4,70
37.5,12
37.5,36
37.5,23
37.5,8
37.5,27
37.5,48
37.6,11
37.6,24
37.6,55
37.7,29
37.7,18
37.7,29
38,11
38,13
38.2,6
38.2,13
38.5,7
38.5,29
38.6,14
38.7,14
38.8,5
38.8,10
38.9,95
39,20
39.1,26
39.2,12
39.3,8
39.4,65
39.4,32
39.5,17
39.6,16
39.7,8
39.7,36
39.9,12
40,39
40,70
40.1,21
40.3,18
40.3,38
40.3,12
40.3,17
40.5,18
40.7,8
41.2,29
41.5,14
41.5,25
41.6,19
41.7,80
41.7,11
41.8,18
42,28
42.1,26
42.2,22
42.4,14
42.4,9
42.5,14
42.5,5
42.5,5
42.5,55
42.6,9
42.7,18
42.8,16
42.8,15
42.9,7
43.1,65
43.1,26
43.2,100
43.2,49
43.6,10
43.6,22
43.7,15
43.8,8
43.8,14
43.8,30
43.8,12
43.9,34
44,34
44,11
44.3,15
44.4,15
44.4,23
44.4,23
45,24
45.2,55
45.2,1
45.3,23
45.3,24
45.3,15
45.3,16
45.4,29
45.4,65
45.6,6
45.6,18
45.8,13
45.9,6
46.2,16
46.2,28
46.3,65
46.3,15
46.4,22
46.5,11
46.6,10
46.6,10
46.7,28
46.8,25
47.3,35
47.6,80
47.8,16
47.9,9
47.9,16
48,240
48,23
48,15
48.2,19
48.2,20
48.5,23
48.6,6
48.6,6
48.7,48
48.8,42
48.9,45
49.2,35
49.6,35
49.8,26
50,18
50,11
50,10
50.1,28
50.5,11
50.7,18
50.8,13
50.9,16
51,45
51.2,23
51.2,26
51.3,16
51.4,75
51.6,29
51.9,10
51.9,17
52.2,55
52.3,25
52.3,11
52.4,48
52.8,14
53.1,24
53.1,115
53.2,10
53.3,165
53.3,25
53.3,70
53.5,7
53.8,8
54.1,42
54.5,15
54.7,24
54.8,130
54.8,21
55.1,24
55.5,120
55.6,20
55.6,10
55.8,9
56,30
56.4,16
56.8,6
56.9,17
56.9,20
57.1,17
57.1,25
57.6,36
57.8,17
58.2,10
58.2,14
58.5,9
58.6,18
58.6,65
58.7,24
59.6,36
59.7,60
59.7,37
59.8,19
60,65
60,20
60.3,10
60.4,12
60.5,105
60.6,12
61.6,22
61.7,25
61.8,160
61.8,8
62.1,14
62.2,10
63.4,20
63.4,34
63.6,75
63.6,6
63.6,60
64.1,75
64.1,9
64.2,37
64.5,20
65.4,49
65.5,18
65.8,20
65.9,10
66.1,5
66.2,34
66.5,22
66.7,7
66.7,12
67.2,43
67.7,9
67.8,30
68.5,75
68.9,8
68.9,19
69,100
69.2,47
69.4,9
69.9,16
70,14
70.6,19
71.5,28
72.2,12
72.6,55
72.8,95
73.5,14
73.9,14
74.5,24
74.6,26
75.1,30
75.8,20
75.8,16
76,65
76.1,20
76.5,50
76.6,21
76.9,25
76.9,80
77.4,29
78.2,11
78.8,27
78.9,65
79.7,40
80,95
80,23
80.5,7
80.5,11
81.1,65
81.1,32
81.9,220
82.1,870
84.3,22
84.6,50
84.6,15
84.6,14
85.4,34
85.7,13
85.7,10
86,60
86.2,28
86.2,35
86.5,20
86.9,42
86.9,15
88,9
88.1,75
88.9,95
88.9,50
89.1,42
89.5,38
90.3,5
91.6,35
93.6,15
93.7,55
94.2,28
94.9,6
94.9,8
95.9,37
96.2,29
96.7,14
97.4,165
97.8,37
98.2,34
98.7,25
98.7,25
100,16
100,41
100,21
100,36
100,90
100.6,160
101.5,23
103.7,80
103.7,55
105.1,145
105.3,24
105.5,35
105.9,44
106,33
106.1,29
106.1,33
107.4,55
107.9,45
108.1,22
108.2,210
108.7,32
109.1,110
109.1,130
109.1,28
109.2,160
111.9,26
112,10
112.6,145
112.7,180
113,60
113.4,280
113.5,75
113.5,18
114,33
114.3,130
114.3,8
115.4,21
115.4,23
116.7,41
119.7,28
120,200
120,19
122,46
122.6,17
122.9,130
124.7,33
125.4,70
127.5,65
128.9,40
129.2,220
130,19
130.2,10
130.2,210
130.8,36
131.4,47
132.6,41
133.3,120
134,55
134.1,24
134.2,37
135.9,70
139.9,380
140,75
140.7,185
142.5,30
143.3,80
144.7,230
144.9,85
145,120
145,28
145.7,26
145.9,220
145.9,55
146.5,80
146.8,70
147.2,13
150,20
150,15
150,14
150.6,110
154.5,140
156,90
156.3,11
156.7,90
156.7,90
157.1,14
159.1,115
160,33
162.5,20
163.1,10
163.6,10
165.3,12
165.6,990
168.3,240
170.7,42
170.9,300
172.6,95
172.9,75
172.9,43
173.1,7
174.3,280
174.5,125
174.9,220
175.3,49
175.5,230
175.8,310
176,490
176.8,10
177.1,12
177.3,540
177.8,49
178.2,10
178.3,28
180,80
185.3,650
185.4,115
185.7,29
188.6,135
191.7,44
192.4,40
199.4,320
200,11
200,11
200,60
200,50
200.6,145
209.7,720
210.8,85
211.6,560
212.5,75
213.2,195
214.3,12
214.6,33
214.9,165
220.6,21
222.2,31
225,23
227.1,650
229.7,380
231.9,390
233.3,55
233.3,350
233.3,400
233.5,670
235.7,10
238.2,40
238.5,310
240,115
241.2,190
241.7,180
245.5,90
249.8,310
250,280
250,95
250,46
250.9,195
250.9,195
251.9,27
254.2,530
254.9,380
255.6,125
257.1,10
260,280
260.3,710
262.3,1220
263.3,39
266.7,10
266.7,400
267.7,190
272.7,42
272.9,620
276.5,38
277.8,26
284,155
284.6,25
287,870
288.2,145
288.2,25
294.4,70
295.7,22
296,35
296,550
296.5,1080
297.9,27
298.4,620
300,31
300,200
300,30
300,260
300,105
300,29
314.3,15
319.5,570
320,110
321.7,26
324.3,280
325,65
325,12
327.3,11
327.8,100
328.4,560
333.3,35
337.1,155
340,21
342.9,155
346.3,360
352.3,550
354.5,90
366.7,27
366.7,80
367.4,2220
375,29
380,200
386.2,670
391.7,390
399.2,240
400,75
408.6,790
411.1,20
413.7,450
414.3,260
416.7,30
425,20
425,180
428.6,85
435.6,360
440.4,20
446.2,660
450,40
459.3,380
475.8,1020
480,35
480,13
480.6,110
480.9,2080
487.7,760
490,19
490,2440
500,75
505.7,930
513.5,930
516.7,170
520.5,1440
538,870
550,49
562.5,270
571.4,820
577.5,1920
594.4,210
602.6,1780
604.5,4000
608.2,880
621.1,43
637,200
637.2,1080
644.2,3780
647.1,370
650.8,990
666.7,165
670,1280
680,300
685.2,1120
700,25
715,3430
724,680
733.3,65
735.5,950
742.9,300
750,240
750,650
763.9,990
820,2700
871.4,95
900,1340
900,5100
940.1,800
950,510
977.1,460
979,420
987.5,80
1040.8,860
1058.8,380
1124.7,740
1133.3,1880
1150,23
1178.1,750
1200,40
1216,850
1223.1,3500
1250,500
1250.7,1200
1260,100
1273.3,1400
1317.4,2290
1423.1,340
1484.6,2070
1513.8,2780
1560,460
1709.1,920
2232,180
